Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
41328	-2405.442	-2485.385	79.94278	0.00518053	0.0154121	0.0321489	0.0102937	0.011372	0.00614708	0.00710614	0.0211922	0.0114226	0.00828907	0.0472635	0.00483711	0.00470553	0.00135638	0.0253031	0.00791867	0.0162381	0.0280878	0.0199041	0.0177146	0.0252752	8.30108e-05	0.00870918	0.0396521	0.0197057	0.0497024	0.0155683	0.000769466	0.0452651	0.0224043	0.0094367	0.00853463	0.0193711	0.0574583	0.0227382	0.0259887	0.0399412	0.0256935	0.0346504	0.0669376	0.0442985	0.0383304	0.0232422	0.00871495	0.00755706	0.0208416	0.0256191	0.0212574	0.0250082	0.0289978	0.0386456	0.0387144	0.0114287	0.0322907	0.00883358	0.877241	1.06712	0.1109	0.342145	0.715619	1.39739	2.92274	9.01717	1.590123	0.449474	0.00426888	0.0127	0.0264915	0.00848227	0.0093708	0.00506533	0.00585562	0.0174628	0.00941252	0.00683038	0.0389462	0.00398589	0.00387747	0.00111768	0.0208503	0.00652516	0.0133805	0.023145	0.0164015	0.0145972	0.0208273	6.84028e-05	0.00717656	0.0326742	0.0162379	0.0409559	0.0128286	0.000634058	0.0372995	0.0184617	0.00777605	0.00703273	0.0159623	0.047347	0.0187368	0.0214153	0.0329124	0.021172	0.0285527	0.0551581	0.036503	0.0315851	0.0191521	0.00718132	0.00622719	0.017174	0.0211108	0.0175166	0.0206074	0.0238948	0.0318449	0.0319015	0.00941754	0.0266082	0.00727907	0.640933	0.359067	0.640933	1.213559
41364	-2405.323	-2484.57	79.24695	0.00554892	0.0316476	0.0341642	0.034189	0.0245117	0.0245162	0.00218742	0.0165215	0.00533221	0.00124422	0.0357624	0.0142797	0.011517	0.00837338	0.0714068	0.0706781	0.0835239	0.0593013	0.0472502	0.0199732	0.0757007	0.00774225	0.022998	0.0420907	0.0432495	0.0511428	0.0416654	0.000157381	0.0700399	0.0521143	0.0189745	0.00919685	0.00878461	0.064449	0.00779828	0.0387561	0.0288687	0.0119821	0.0446644	0.0331577	0.03499	0.0808299	0.0127188	0.0349816	0.0302199	0.0333186	0.0387466	0.0339109	0.0412729	0.0270367	0.0516563	0.073017	0.0248032	0.0471916	0.00304372	0.857964	1.07766	0.130918	0.370987	0.733919	1.36255	2.69551	7.63835	1.47013	0.4352976	0.00301048	0.0171699	0.0185352	0.0185487	0.0132984	0.0133009	0.00118675	0.00896347	0.00289291	0.000675032	0.0194023	0.00774725	0.00624838	0.00454285	0.0387407	0.0383453	0.0453146	0.032173	0.0256349	0.0108362	0.0410702	0.00420044	0.0124772	0.0228357	0.0234644	0.0277467	0.0226049	8.53846e-05	0.0379991	0.0282738	0.0102943	0.00498961	0.00476596	0.0349658	0.00423084	0.0210266	0.0156623	0.0065007	0.024232	0.0179892	0.0189833	0.043853	0.00690041	0.0189787	0.0163953	0.0180765	0.0210213	0.0183978	0.022392	0.0146684	0.0280253	0.0396143	0.0134566	0.0256031	0.00165133	0.681889	0.318111	0.6818891	1.8432
41400	-2397.121	-2477.124	80.00352	0.0112314	0.0147382	0.0261193	0.02241	0.0308584	0.00180408	0.00386586	0.0172413	0.00811783	0.0071235	0.0371599	0.00313995	0.00642221	0.00979213	0.0315222	0.0114904	0.0252079	0.0285764	0.00765337	0.0250224	0.0316483	0.0112671	0.0171335	0.0390014	0.0134894	0.0106488	0.0198025	0.000307583	0.0233481	0.0305721	0.0167388	0.00481555	0.0102613	0.00898993	0.0141734	0.00653895	0.00345844	0.0172144	0.0345533	0.00771977	0.0173252	0.0321027	0.0158299	0.00444246	0.00537268	0.00880912	0.0244283	0.00456428	0.000418059	0.0267365	0.0396773	0.00398356	0.0209012	0.0265615	0.00795133	0.955326	1.02443	0.0872825	0.30443	0.690014	1.44925	3.28483	11.457	1.763279	0.5098818	0.0126155	0.0165545	0.0293381	0.0251717	0.0346613	0.00202642	0.00434228	0.0193661	0.00911825	0.00800138	0.0417394	0.00352691	0.00721367	0.0109989	0.0354069	0.0129065	0.0283145	0.0320981	0.00859655	0.0281061	0.0355486	0.0126556	0.019245	0.0438079	0.0151518	0.0119611	0.0222429	0.000345489	0.0262255	0.0343398	0.0188017	0.00540901	0.0115259	0.0100978	0.0159201	0.0073448	0.00388466	0.0193359	0.0388116	0.00867114	0.0194603	0.0360589	0.0177807	0.00498994	0.0060348	0.00989474	0.0274388	0.00512677	0.00046958	0.0300315	0.044567	0.00447449	0.023477	0.0298349	0.00893123	0.743394	0.256606	0.7433937	0.8902834
41436	-2395.908	-2476.228	80.32008	0.00268721	0.0126191	0.0123629	0.0145776	0.0153577	0.00418568	6.6145e-05	0.00443795	0.00281302	0.00213744	0.0144263	0.000628727	0.00723643	0.00322052	0.0190007	0.0074591	0.0138183	0.0119398	0.00972226	0.0146385	0.0187373	0.00429058	0.00764577	0.0302146	0.0139074	0.0152604	0.0119392	0.00284275	0.0234119	0.0207462	0.0227093	0.0152724	0.00295283	0.0106238	0.007891	0.00814924	5.86575e-05	0.00591423	0.0180206	0.0158391	0.0269495	0.00907961	0.0121402	0.000415909	0.00776515	0.00678378	0.0136222	0.00367342	0.00223951	0.0109299	0.016153	0.00606626	0.00671464	0.00999272	0.0145895	0.692873	1.16793	0.063773	0.261227	0.65784	1.52013	3.82809	15.6806	1.990193	0.3243675	0.00465819	0.0218748	0.0214307	0.0252699	0.026622	0.00725576	0.00011466	0.00769305	0.00487629	0.00370518	0.0250076	0.00108988	0.0125441	0.00558267	0.0329371	0.0129301	0.0239536	0.0206972	0.0168532	0.0253754	0.0324806	0.00743759	0.0132537	0.052376	0.0241081	0.0264534	0.0206962	0.00492783	0.0405838	0.0359628	0.0393659	0.0264742	0.00511864	0.0184161	0.0136788	0.0141265	0.000101681	0.0102521	0.0312381	0.0274565	0.0467161	0.0157392	0.0210447	0.000720966	0.0134607	0.0117595	0.0236137	0.00636776	0.00388212	0.0189466	0.0280007	0.0105157	0.0116396	0.0173221	0.0252905	0.52543	0.47457	0.5254298	0.5768777
41472	-2408.865	-2488.664	79.79921	0.00120005	0.00686076	0.0127058	0.0129428	0.00300185	0.00133491	0.000371553	0.00215819	0.00689094	0.00130192	0.0120191	0.000462287	0.00167857	0.00209062	0.0305311	0.00842518	0.0157933	0.0101608	0.00271236	0.0072094	0.0125791	0.0110658	0.00408845	0.0188876	0.0105871	0.00730192	0.00890174	0.00191632	0.015604	0.0100727	0.00952267	0.0067791	0.0014174	0.00396518	0.0109009	0.00519586	0.000124812	0.012391	0.0172444	0.00843835	0.0117791	0.00816314	0.0088911	9.92409e-05	0.00448151	0.0114709	0.00739597	0.00231707	0.00422697	0.00970823	0.0152388	0.00297005	0.0110587	0.00426453	0.0123979	0.926378	1.04025	0.0477845	0.226926	0.629576	1.58837	4.40672	20.9273	2.198891	0.4869086	0.00278241	0.0159072	0.0294593	0.0300089	0.00696002	0.00309509	0.000861475	0.00500393	0.0159772	0.0030186	0.0278672	0.00107185	0.00389189	0.00484727	0.0707887	0.0195344	0.0366181	0.0235585	0.00628881	0.0167156	0.0291657	0.025657	0.00947939	0.0437923	0.024547	0.0169301	0.0206394	0.00444313	0.036179	0.0233544	0.022079	0.0157179	0.00328635	0.00919359	0.0252746	0.012047	0.000289385	0.0287295	0.0399825	0.019565	0.0273107	0.0189269	0.0206147	0.000230098	0.0103907	0.0265961	0.0171481	0.0053723	0.00980055	0.0225093	0.0353323	0.00688629	0.0256403	0.00988765	0.0287454	0.638272	0.361728	0.6382719	0.4312989
41508	-2399.777	-2479.895	80.1175	0.00919498	0.00680993	0.0201784	0.00995717	0.00477125	0.000894831	0.00168265	0.0065018	0.0040936	0.00124574	0.0147347	0.000682047	0.00158264	0.00290481	0.0164507	0.00678629	0.0126522	0.0192426	0.00910901	0.00812334	0.0148372	0.00720384	0.00791114	0.0148724	0.00834137	0.00790812	0.014072	0.0024659	0.0168481	0.0149493	0.0106071	0.00749916	0.00182519	3.10463e-05	0.0108595	0.00442114	0.00100399	0.0066581	0.0171066	0.0172976	0.0115915	0.0132643	0.00959999	6.46092e-06	0.0105461	0.0074003	0.00823264	0.000541693	0.000322948	0.0127783	0.0166801	0.00536315	0.00271606	0.00302193	0.0121015	0.777828	1.12148	0.0559725	0.245123	0.64491	1.5506	4.07959	17.8659	2.084532	0.379221	0.0200552	0.0148531	0.0440111	0.0217176	0.0104066	0.00195172	0.00367002	0.0141811	0.00892854	0.00271707	0.0321379	0.00148761	0.0034519	0.00633567	0.0358805	0.0148016	0.0275957	0.0419699	0.0198677	0.0177178	0.0323613	0.0157123	0.017255	0.0324382	0.0181934	0.0172484	0.0306925	0.00537838	0.0367473	0.0326059	0.0231351	0.0163564	0.00398092	6.7715e-05	0.0236856	0.00964295	0.00218979	0.014522	0.0373112	0.0377277	0.0252823	0.0289307	0.0209385	1.40919e-05	0.0230021	0.0161408	0.0179562	0.00118149	0.000704383	0.0278709	0.0363809	0.0116976	0.00592399	0.00659113	0.0263947	0.727402	0.272598	0.7274024	0.4584843
41544	-2396.195	-2474.657	78.46278	0.0114625	0.0962371	0.0510043	0.0415665	0.0272034	0.0531399	0.0238285	0.0249453	0.0267577	0.0240012	0.0365701	0.00547283	0.0189839	0.00606196	0.0764266	0.0411844	0.0646087	0.0643785	0.041202	0.0652129	0.0607039	0.00164597	0.0257808	0.123004	0.0658452	0.0584232	0.0408592	0.0131795	0.0627164	0.0793302	0.0987458	0.0468882	0.0257583	0.0187441	0.0154468	0.038968	0.0506695	0.0262545	0.0715874	0.0571596	0.0457667	0.0322913	0.017051	0.0184676	0.0462868	0.0732271	0.019897	0.0813067	0.0101223	0.0346585	0.0921388	0.110015	0.00636631	0.0479057	0.0196168	0.938749	1.03349	0.180167	0.433502	0.770456	1.29793	2.3068	5.55041	1.239248	0.4966405	0.00470337	0.0394887	0.0209285	0.0170559	0.0111623	0.0218048	0.00977749	0.0102358	0.0109794	0.00984837	0.0150057	0.00224565	0.00778963	0.00248739	0.03136	0.0168991	0.0265107	0.0264163	0.0169063	0.0267587	0.0249085	0.000675385	0.0105786	0.0504719	0.0270181	0.0239727	0.0167657	0.0054079	0.0257343	0.0325514	0.0405181	0.0192395	0.0105694	0.00769121	0.00633823	0.0159896	0.0207911	0.010773	0.0293743	0.0234542	0.0187793	0.01325	0.0069965	0.00757779	0.0189928	0.0300471	0.00816427	0.0333624	0.00415345	0.0142214	0.0378071	0.0451423	0.00261227	0.019657	0.00804933	0.828486	0.171514	0.8284856	2.437077
41580	-2402.512	-2480.326	77.81394	0.044926	0.0862703	0.0821439	0.0374948	0.0566295	0.046496	0.00219376	0.0193766	0.0114107	0.0250485	0.131296	0.00646816	0.0176558	0.0298431	0.0853887	0.0694048	0.0938011	0.0710227	0.044924	0.0617386	0.0482504	0.00767599	0.0573391	0.11293	0.114409	0.0983808	0.0656732	0.0236161	0.13687	0.022827	0.115964	0.0376922	0.104531	0.0169054	0.0128429	0.0223081	0.092708	0.0315707	0.0163667	0.0444659	0.0582605	0.0180329	0.0383472	0.0344509	0.052734	0.0433611	0.0151648	0.101151	0.0164631	0.0661122	0.103672	0.100684	0.0288916	0.0567101	0.0293917	0.931792	1.03729	0.241073	0.499657	0.805362	1.24168	2.00137	4.14812	1.028678	0.4911523	0.0151251	0.0290444	0.0276552	0.0126233	0.0190653	0.0156537	0.000738569	0.00652347	0.00384162	0.00843303	0.0442031	0.00217762	0.00594415	0.0100472	0.0287476	0.0233664	0.0315798	0.023911	0.0151245	0.0207854	0.0162443	0.00258426	0.0193042	0.0380198	0.0385177	0.0331216	0.0221101	0.00795078	0.0460799	0.00768511	0.0390413	0.0126898	0.0351924	0.00569151	0.00432379	0.00751041	0.0312118	0.0106288	0.00551013	0.0149702	0.0196144	0.00607108	0.0129103	0.0115985	0.0177538	0.0145983	0.0051055	0.0340544	0.0055426	0.0222578	0.0349031	0.0338971	0.00972685	0.0190925	0.00989524	0.556386	0.443614	0.5563858	2.970288
41616	-2398.539	-2477.025	78.48635	0.0370928	0.0756965	0.118282	0.0211256	0.0245734	0.034997	0.00096545	0.00413983	0.0291615	0.0357237	0.0629909	0.0108137	0.0192466	0.0115002	0.0747316	0.0470837	0.0380902	0.0804046	0.0593864	0.0578355	0.100069	0.00203848	0.0159961	0.0954298	0.0408847	0.063339	0.0724288	0.0125725	0.0804041	0.0589912	0.091321	0.065695	0.062821	0.0278456	0.0306978	0.00916743	0.087469	0.0539863	0.0643346	0.0613843	0.0907249	0.000354116	0.0558282	0.0297188	0.0520339	0.0138725	0.025463	0.0671348	0.0377366	0.0472865	0.0648236	0.109843	0.0326039	0.020527	0.000311693	0.88682	1.06188	0.237078	0.495602	0.803317	1.24484	2.01775	4.21802	1.040761	0.456623	0.0143272	0.029238	0.0456869	0.00815983	0.00949153	0.0135177	0.000372907	0.00159902	0.0112637	0.0137984	0.0243304	0.00417683	0.00743403	0.00444199	0.0288653	0.0181862	0.0147124	0.0310565	0.0229381	0.0223391	0.0386517	0.000787369	0.00617852	0.03686	0.0157918	0.0244649	0.0279758	0.00485615	0.0310563	0.0227855	0.035273	0.0253749	0.0242648	0.0107554	0.0118571	0.00354094	0.0337851	0.0208523	0.0248494	0.0237099	0.0350427	0.000136778	0.0215638	0.011479	0.0200982	0.00535827	0.00983515	0.025931	0.0145758	0.0182645	0.0250383	0.0424271	0.0125933	0.00792863	0.000120392	0.765702	0.234298	0.7657021	2.588979
41652	-2404.648	-2482.183	77.53557	0.0452636	0.098931	0.181014	0.0230484	0.0638143	0.0324456	0.00104789	0.0708731	0.0349021	0.00732862	0.123538	0.00273581	0.0215148	0.0537311	0.122392	0.0548659	0.0478127	0.0935424	0.0201208	0.0529158	0.0292503	0.000473482	0.0215634	0.111613	0.0482827	0.0813639	0.0262893	0.00321313	0.146971	0.136611	0.130124	0.089643	0.128319	0.0443342	0.0155902	0.0110989	0.0333738	0.0308392	0.073878	0.0326382	0.0932301	0.0202707	0.0568826	0.0400957	0.0581742	0.0426415	0.104889	0.139735	0.0434922	0.0268933	0.127582	0.10675	0.0562733	0.0175815	0.0380964	0.68135	1.17423	0.232591	0.491005	0.800985	1.24846	2.03664	4.29939	1.054576	0.3172617	0.013634	0.0297994	0.054524	0.0069425	0.0192218	0.00977308	0.000315639	0.021348	0.010513	0.00220749	0.0372116	0.000824064	0.00648056	0.0161846	0.0368662	0.0165264	0.0144019	0.0281763	0.00606067	0.015939	0.00881061	0.000142619	0.00649521	0.0336195	0.0145434	0.024508	0.00791871	0.000967842	0.0442697	0.0411493	0.0391952	0.0270018	0.0386515	0.0133541	0.004696	0.00334313	0.0100527	0.00928922	0.0222531	0.00983109	0.0280822	0.00610582	0.0171338	0.0120774	0.0175229	0.0128442	0.0315942	0.0420901	0.0131005	0.00810066	0.0384295	0.0321546	0.0169503	0.0052958	0.0114752	0.689615	0.310385	0.6896147	3.319896
41688	-2404.44	-2480.586	76.14594	0.0849854	0.150777	0.160531	0.0551814	0.0374146	0.0459826	0.00289375	0.00869292	0.0181035	0.0147063	0.20035	0.000144739	0.0350602	0.0469066	0.0891157	0.0746258	0.029459	0.144705	0.0692456	0.0612066	0.0766829	1.48755e-05	0.0398359	0.258861	0.101483	0.0609421	0.0581559	0.00672909	0.10234	0.0644552	0.108541	0.0543796	0.169516	0.121244	0.0221681	0.0674222	0.00599243	0.051028	0.0794886	0.0570171	0.078848	0.135705	0.0571448	0.0939874	0.10769	0.0768024	0.0456046	0.0327254	0.0339243	0.138965	0.0719692	0.165422	0.0759582	0.0793832	0.0124018	0.859154	1.07701	0.266714	0.524906	0.817844	1.22273	1.9051	3.74933	0.955591	0.4361644	0.0210208	0.037294	0.0397068	0.0136489	0.00925436	0.0113736	0.000715757	0.00215016	0.00447784	0.00363754	0.0495558	3.58005e-05	0.008672	0.0116022	0.0220424	0.0184584	0.00728656	0.0357923	0.0171276	0.0151392	0.0189672	3.67939e-06	0.00985326	0.0640284	0.0251014	0.0150738	0.0143846	0.00166441	0.0253134	0.0159427	0.0268471	0.0134506	0.0419293	0.0299891	0.00548319	0.0166766	0.00148221	0.0126216	0.0196612	0.014103	0.0195028	0.0335662	0.0141346	0.0232474	0.0266368	0.0189968	0.0112801	0.00809451	0.00839104	0.0343724	0.0178013	0.0409165	0.018788	0.0196351	0.00306754	0.520129	0.479871	0.5201294	4.042917
41724	-2397.959	-2475.827	77.86739	0.0246905	0.0919688	0.135907	0.0673248	0.0242257	0.00839733	0.0102109	0.0217965	0.0413799	0.0141093	0.106427	0.00611739	0.0219358	0.0218626	0.0959717	0.0700221	0.0632414	0.0767445	0.0388799	0.0853636	0.0945572	0.0230273	0.028099	0.137976	0.0566168	0.105056	0.0497514	0.0495746	0.121642	0.0424904	0.133761	0.0232395	0.0322582	0.0600715	0.0386518	0.0373547	0.0343367	0.0493512	0.0593278	0.00744168	0.0779185	0.0558742	0.0765748	0.0424171	0.0877329	0.0119176	0.0328731	0.0991333	0.0336613	0.0186104	0.153183	0.105237	0.00744025	0.0629576	0.0271484	0.834298	1.0906	0.295715	0.552005	0.83079	1.20367	1.81158	3.38164	0.8809586	0.4182677	0.00795481	0.0296306	0.0437868	0.0216908	0.00780507	0.00270546	0.00328975	0.00702244	0.0133318	0.00454577	0.0342888	0.00197091	0.00706731	0.00704372	0.0309203	0.0225598	0.0203752	0.0247256	0.0125264	0.0275026	0.0304646	0.00741897	0.00905299	0.0444532	0.0182409	0.033847	0.016029	0.015972	0.0391908	0.0136896	0.0430953	0.00748733	0.010393	0.0193539	0.0124529	0.012035	0.0110626	0.0159	0.0191143	0.00239757	0.0251039	0.0180016	0.024671	0.013666	0.0282659	0.00383961	0.0105911	0.0319389	0.010845	0.00599592	0.0493528	0.0339053	0.00239711	0.0202838	0.00874671	0.596675	0.403325	0.596675	3.10384
41760	-2396.027	-2474.731	78.70414	0.0163729	0.0750432	0.0526996	0.0671057	0.0589087	0.00882614	0.00912499	0.0186995	0.0397933	0.0117472	0.0964251	0.00172001	0.0272231	0.00599783	0.0386627	0.0817546	0.0457593	0.0601491	0.0202043	0.0295256	0.08767	0.0180074	0.0414522	0.0508279	0.0756403	0.0498005	0.0442316	0.0215962	0.0951383	0.0506432	0.0781945	0.0108959	0.0192264	0.0405052	0.0463324	0.0664761	0.0647912	0.050135	0.0853688	0.0269111	0.0362657	0.0282757	0.072792	0.0135325	0.0296388	0.0155342	0.0516156	0.0885149	0.0757145	0.0148389	0.0762081	0.0722438	0.0152276	0.0361107	0.0103703	0.813308	1.10208	0.195364	0.450965	0.780008	1.28204	2.21747	5.11866	1.180693	0.4034987	0.00674763	0.0309269	0.0217186	0.0276557	0.0242775	0.00363744	0.0037606	0.00770644	0.0163997	0.00484128	0.0397388	0.000708852	0.0112192	0.00247183	0.0159337	0.0336928	0.0188584	0.0247887	0.00832664	0.0121681	0.0361307	0.00742124	0.0170833	0.0209473	0.031173	0.0205238	0.0182288	0.00890027	0.0392085	0.0208712	0.0322256	0.00449044	0.00792359	0.016693	0.0190946	0.0273962	0.0267018	0.0206617	0.0351823	0.0110906	0.0149458	0.011653	0.0299991	0.00557702	0.0122148	0.00640198	0.0212719	0.0364789	0.0312036	0.00611544	0.031407	0.0297732	0.00627564	0.014882	0.00427381	0.661267	0.338733	0.6612667	2.42647
41796	-2393.474	-2471.104	77.62976	0.0074655	0.1153	0.052666	0.112248	0.0498489	0.0124331	0.00803581	0.0352759	0.0260424	0.0264391	0.111465	0.0257796	0.0177414	0.0284893	0.0987523	0.0922512	0.0279268	0.0602975	0.0383262	0.0850079	0.0600415	0.00142499	0.0895629	0.116837	0.091218	0.0874995	0.0631896	0.00463347	0.150814	0.128946	0.0964933	0.0427485	0.11626	0.0466864	0.0771513	0.0918802	0.0894659	0.0761829	0.0903732	0.0268336	0.0449416	0.0722373	0.0174974	0.0531069	0.11606	0.0295487	0.0297267	0.0368669	0.0554315	0.11755	0.0409528	0.0460216	0.0471224	0.0236665	0.0430028	0.667724	1.18168	0.279544	0.537072	0.823711	1.21402	1.86195	3.57726	0.9216209	0.3089565	0.00222601	0.0343792	0.0157035	0.0334691	0.0148636	0.00370719	0.00239606	0.0105183	0.00776512	0.0078834	0.0332358	0.00768675	0.00528999	0.00849471	0.0294452	0.0275067	0.00832698	0.017979	0.0114278	0.025347	0.0179027	0.000424893	0.0267052	0.0348376	0.0271987	0.0260899	0.0188414	0.00138157	0.0449684	0.0384482	0.0287716	0.0127464	0.0346655	0.0139206	0.0230044	0.0273961	0.0266762	0.0227156	0.0269468	0.00800103	0.0134003	0.0215391	0.00521723	0.015835	0.034606	0.00881059	0.00886367	0.0109927	0.0165281	0.0350501	0.012211	0.0137224	0.0140506	0.00705669	0.0128222	0.686683	0.313317	0.686683	3.353767
41832	-2404.703	-2481.705	77.00237	0.0237384	0.183789	0.0687502	0.0999883	0.0473277	0.0122888	0.00913557	0.0254761	0.0467965	0.0316293	0.0681317	0.00145708	0.0364973	0.00223302	0.0461492	0.0615921	0.0273318	0.102962	0.0184416	0.0881597	0.0817021	0.0283342	0.0499712	0.171274	0.13056	0.113592	0.0672275	0.0130035	0.154933	0.140271	0.141228	0.00716955	0.149138	0.0126948	0.0513495	0.0335561	0.0404091	0.0831184	0.178589	0.0449277	0.0434492	0.0890551	0.0895285	0.0694234	0.0566905	0.0371403	0.0717684	0.000188326	0.0724325	0.0130661	0.0887411	0.142833	0.0211661	0.0834057	0.0194526	0.779032	1.12082	0.255244	0.513773	0.812392	1.23093	1.94639	3.91781	0.987375	0.3800315	0.00660635	0.0511483	0.0191331	0.0278266	0.0131712	0.00341996	0.00254241	0.00708995	0.0130234	0.00880238	0.0189609	0.000405504	0.0101571	0.000621447	0.0128432	0.017141	0.00760638	0.0286542	0.00513228	0.0245347	0.0227376	0.00788535	0.0139069	0.0476652	0.0363347	0.0316125	0.0187093	0.00361886	0.0431175	0.0390372	0.0393035	0.00199527	0.0415049	0.00353293	0.0142905	0.00933862	0.0112458	0.0231317	0.0497012	0.0125033	0.0120918	0.0247839	0.0249156	0.0193204	0.0157769	0.0103361	0.019973	5.24108e-05	0.0201578	0.00363626	0.0246965	0.0397503	0.0058905	0.0232117	0.00541364	0.698374	0.301626	0.6983745	3.593267
41868	-2397.228	-2476.105	78.87635	0.00222595	0.0711536	0.0723251	0.0422658	0.0213411	0.0158885	0.00364621	0.0187223	0.0203271	0.0375298	0.0451568	0.000562217	0.031596	0.00588767	0.0533214	0.0347188	0.0573793	0.0611119	0.0362765	0.0377677	0.0331471	0.00839902	0.0195237	0.112495	0.0408995	0.0640039	0.0424416	0.0043437	0.0933548	0.0866663	0.0358004	0.0377754	0.0663839	0.0512299	0.0301284	0.0409477	0.0232614	0.0340253	0.115638	0.0273218	0.0308995	0.0308176	0.0153811	0.0759765	0.0165686	0.0327651	0.0581492	0.0422613	0.0670915	0.0091707	0.045606	0.0931661	0.00737105	0.0195734	0.00927431	0.955516	1.02432	0.193067	0.448372	0.778606	1.28435	2.23029	5.17954	1.189243	0.5100349	0.00101592	0.0324745	0.0330091	0.0192901	0.00974006	0.00725153	0.00166413	0.00854484	0.0092773	0.0171286	0.0206095	0.000256595	0.0144204	0.00268713	0.0243358	0.0158456	0.0261879	0.0278914	0.0165566	0.0172372	0.0151283	0.00383331	0.00891062	0.0513426	0.0186665	0.0292114	0.0193703	0.00198246	0.0426071	0.0395544	0.0163393	0.0172407	0.0302976	0.0233813	0.0137506	0.0186885	0.0106165	0.0155291	0.0527773	0.0124697	0.0141025	0.0140652	0.00701995	0.0346757	0.00756192	0.014954	0.0265393	0.019288	0.0306205	0.0041855	0.0208146	0.0425209	0.00336414	0.00893331	0.00423279	0.806417	0.193583	0.8064173	2.191063
41904	-2393.586	-2471.731	78.14458	0.035835	0.0681893	0.107445	0.0275928	0.0795349	0.0134909	0.00473326	0.0245075	0.0159445	0.0510703	0.083663	0.00363632	0.0256852	0.007383	0.052366	0.0676447	0.0389936	0.0980059	0.0361967	0.058087	0.0849689	0.0240957	0.0697006	0.160265	0.0832449	0.054712	0.0334675	0.0015158	0.103431	0.0801693	0.0626063	0.0184809	0.000972723	0.0527175	0.0199336	0.0396684	0.061626	0.11061	0.0623416	0.0583184	0.0486364	0.013538	0.0174051	0.0260985	0.061528	0.0117544	0.0189584	0.091354	0.0357964	0.048397	0.105731	0.158691	0.00152282	0.0342783	0.0379801	0.799927	1.10939	0.200134	0.456302	0.782876	1.27734	2.19153	4.99666	1.163251	0.394243	0.0128233	0.0244011	0.0384485	0.0098739	0.028461	0.00482763	0.00169377	0.00876985	0.00570562	0.0182752	0.0299382	0.00130123	0.00919126	0.00264196	0.0187388	0.0242062	0.0139536	0.0350707	0.0129527	0.020786	0.0304055	0.00862246	0.0249419	0.0573499	0.0297886	0.0195783	0.0119761	0.000542418	0.0370122	0.028688	0.0224032	0.00661327	0.000348082	0.0188646	0.0071331	0.0141951	0.0220524	0.039581	0.0223085	0.0208688	0.0174042	0.00484449	0.00622829	0.00933917	0.0220174	0.00420622	0.00678414	0.0326904	0.0128095	0.0173185	0.0378352	0.0567863	0.000544931	0.0122662	0.0135909	0.652546	0.347454	0.652546	2.794521
